passenger1,passenger2,flightsTogether
975,930,8
4009,2941,8
5755,5711,8
5954,5966,8
3356,3153,8
2354,4774,8
9098,92,8
5668,9410,8
10179,9906,8
7007,3298,8
11211,12323,8
13564,9540,8
4641,4632,8
4399,2969,8
6012,6070,8
625,2906,8
1437,1020,8
10373,4249,8
258,8519,8
10778,10702,8
11508,9738,8
3180,275,8
2776,1432,8
935,1250,8
5761,5744,8
1917,92,8
11280,6208,8
1369,1371,8
2886,3093,8
2498,126,8
4395,4053,8
5456,2939,8
1865,4990,8
8068,6447,8
6809,4969,8
1733,5332,8
9330,9353,8
2185,9441,8
8595,9441,8
11853,11808,8
392,364,8
4013,4052,8
2773,4969,8
3590,8190,8
9369,9395,8
10760,10798,8
10937,2378,8
356,10067,8
1482,1484,8
4009,4016,8
4359,4398,8
1464,2941,8
4373,5481,8
5720,5724,8
5720,5771,8
2544,4632,8
1548,3937,8
5869,5332,8
3356,9069,8
10346,1677,8
10719,10778,8
6777,3361,8
8595,2185,8
11871,4070,8
771,739,8
2556,1272,8
3421,3188,8
2959,2759,8
5966,5954,8
5800,5912,8
4316,6017,8
3278,6813,8
10720,10741,8
7914,2926,8
7076,5696,8
356,12323,8
755,760,8
334,362,8
739,716,8
1976,1971,8
3309,3399,8
3078,2065,8
2969,4395,8
5724,5720,8
6017,6063,8
5481,4969,8
7379,8307,8
7662,5423,8
10368,211,8
10325,7243,8
3021,8562,8
7747,479,8
10764,10716,8
10778,10764,8
9539,5081,8
6208,11280,8
12516,12594,8
337,375,8
771,733,8
375,337,8
975,915,8
366,739,8
2972,2911,8
2941,915,8
1484,4053,8
4200,2277,8
5503,5522,8
7240,7229,8
2906,625,8
10702,10716,8
10785,10714,8
11007,5016,8
755,701,8
309,1043,8
4665,4611,8
4744,1320,8
6729,5522,8
9906,10179,8
1562,8579,8
4070,10767,8
13605,10909,8
755,716,8
975,901,8
2783,2759,8
2717,1337,8
2941,4339,8
6870,6897,8
6507,5332,8
9904,9985,8
9098,2068,8
733,746,8
3502,2284,8
4399,4025,8
2783,1482,8
5711,5755,8
6896,5966,8
8190,6813,8
5522,191,8
8562,3090,8
3090,7747,8
8363,10661,8
993,10512,8
2548,8057,8
739,772,8
752,755,8
1828,1853,8
5443,4373,8
5734,5706,8
5966,5953,8
6067,6061,8
4945,4554,8
5989,5787,8
1677,7868,8
8190,5789,8
942,2185,8
721,719,8
778,774,8
2927,2922,8
2776,5411,8
1646,7685,8
1673,6208,8
2201,479,8
4070,11871,8
13221,13564,8
768,730,8
759,763,8
759,724,8
759,716,8
746,368,8
3442,3472,8
5482,1208,8
6813,6707,8
3432,3275,8
7505,8158,8
8562,9522,8
11046,10937,8
1850,311,8
5634,6733,8
289,244,8
1265,1291,8
4042,1484,8
7605,2857,8
6813,8158,8
752,751,8
755,746,8
937,917,8
2262,2247,8
275,3180,8
4046,4010,8
4083,4364,8
4025,1484,8
5769,5761,8
6100,6447,8
8190,7662,8
8190,1208,8
8363,211,8
10719,10714,8
10394,6548,8
11917,9441,8
774,719,8
2760,2780,8
4607,4969,8
2323,2797,8
7866,6813,8
6707,6813,8
3153,3356,8
10212,12210,8
13163,10244,8
13296,7661,8
746,733,8
752,740,8
1371,1369,8
2111,2182,8
2284,2223,8
2244,2278,8
928,2759,8
975,4399,8
5761,5724,8
8461,5668,8
9766,7162,8
10356,10384,8
12323,5101,8
11450,13781,8
701,733,8
1029,1031,8
2717,1371,8
8368,4827,8
2354,6560,8
10778,10767,8
721,774,8
2443,2412,8
4017,4052,8
2759,1371,8
5964,5993,8
6039,6017,8
8584,8596,8
9385,9395,8
4034,9066,8
9833,10509,8
10767,10702,8
6777,11296,8
11730,11729,8
760,759,8
368,772,8
1608,1616,8
3090,3078,8
2959,4042,8
4092,816,8
479,2065,8
7724,7509,8
6783,9828,8
10767,10714,8
1966,11276,8
10022,4827,8
613,10398,8
2548,7194,8
1043,385,8
1240,1263,8
2645,2620,8
1369,975,8
2511,2969,8
141,3554,8
392,4451,8
6061,6067,8
3991,1617,8
2065,479,8
10478,4483,8
771,751,8
6832,6824,8
6857,6067,8
1208,3503,8
7509,7724,8
9700,9699,8
211,10368,8
8158,7505,8
11450,11633,8
7661,5111,8
4609,4646,8
5798,5724,8
5742,5740,8
4076,1982,8
6017,6039,8
5482,3590,8
10017,10037,8
4170,7747,8
344,380,8
772,733,8
1818,1482,8
167,2937,8
5490,4399,8
6089,6043,8
7477,7463,8
822,4556,8
5911,2886,8
2588,5101,8
119,139,8
740,733,8
2969,2941,8
4052,4059,8
5744,5788,8
5769,5720,8
2773,6069,8
7662,5482,8
1782,1631,8
9410,5668,8
10975,2185,8
759,733,8
739,368,8
5769,5724,8
4674,2294,8
7505,9069,8
9610,9679,8
9688,3968,8
4514,8595,8
435,859,8
727,733,8
752,772,8
1677,441,8
4364,4011,8
2939,2759,8
7820,7868,8
5789,7872,8
1208,7605,8
7209,7898,8
7721,356,8
610,650,8
584,525,8
930,1314,8
2941,1666,8
5766,5787,8
5798,5769,8
4674,4942,8
9066,7209,8
4820,6729,8
9098,7810,8
10644,10616,8
479,9522,8
6535,6323,8
8446,5201,8
205,275,8
750,755,8
3414,3413,8
4611,4665,8
5744,5724,8
592,1246,8
2532,4584,8
10310,8353,8
12210,10212,8
9101,6733,8
739,759,8
2221,2263,8
2573,2600,8
4614,4682,8
4339,5426,8
4097,4152,8
2759,3576,8
1246,592,8
7560,1715,8
11767,7319,8
13249,5111,8
382,1056,8
2137,2111,8
4969,3576,8
1715,191,8
6084,1677,8
241,7579,8
13296,5111,8
2545,2522,8
2667,2655,8
4016,4017,8
1074,2857,8
4395,4025,8
2734,477,8
975,2759,8
2759,2969,8
4384,7508,8
3093,3590,8
7662,8190,8
6805,5546,8
10430,10439,8
9828,6783,8
392,1637,8
10716,10719,8
5093,8353,8
309,308,8
733,740,8
1038,793,8
4012,4059,8
4339,2941,8
1858,1607,8
5359,5383,8
1429,2957,8
5789,5737,8
6854,6853,8
7463,7477,8
1631,1782,8
5330,9699,8
9828,1343,8
4713,6317,8
772,759,8
2111,2137,8
2972,2988,8
4399,975,8
4388,2969,8
382,191,8
7809,7706,8
5789,7866,8
7872,6813,8
6805,9098,8
10037,10016,8
10037,10017,8
8735,5207,8
10806,10900,8
9441,1464,8
919,10229,8
13564,12323,8
716,759,8
751,752,8
759,755,8
3472,3442,8
4364,4083,8
4942,4607,8
3418,7605,8
10720,10780,8
11537,11514,8
7727,4335,8
771,752,8
768,772,8
1046,391,8
2500,2425,8
2901,2910,8
2941,2969,8
4069,4346,8
3544,4969,8
5711,2790,8
7741,7778,8
7747,2201,8
6777,75,8
75,6777,8
368,1053,8
2345,2354,8
2667,2699,8
4080,4016,8
4080,4059,8
4373,4309,8
7868,7866,8
8965,8995,8
7872,7662,8
9069,3153,8
479,2201,8
8353,5093,8
4737,9421,8
13249,7661,8
763,759,8
739,746,8
72,6,8
1056,1053,8
4400,4319,8
2717,2939,8
2645,1012,8
2857,4249,8
10016,10017,8
2231,4820,8
1464,11917,8
10757,517,8
11192,4391,8
759,752,8
6584,5612,8
9620,9619,8
10373,10394,8
4017,4059,8
4209,5959,8
3590,5423,8
3503,1677,8
211,281,8
760,739,8
1023,1056,8
1263,1240,8
2789,2783,8
3609,3615,8
625,1646,8
3172,3405,8
4044,1696,8
5993,5964,8
7780,7727,8
8353,8289,8
4827,10022,8
5201,9101,8
2620,2645,8
4364,4066,8
6064,6001,8
2886,2939,8
6904,2575,8
7872,1208,8
2336,4202,8
10377,10325,8
9752,1343,8
10762,7209,8
2926,7914,8
1475,7747,8
763,733,8
4012,4042,8
443,1692,8
1822,4451,8
6548,10394,8
13221,7721,8
752,716,8
1403,1451,8
2137,2131,8
4339,4044,8
4399,4053,8
5383,5359,8
8589,8598,8
1715,7560,8
1677,5423,8
10714,10702,8
11176,11137,8
8579,7801,8
746,752,8
739,740,8
905,910,8
2169,2185,8
2573,2531,8
4316,4025,8
2959,2717,8
5423,5490,8
5744,5734,8
1849,2336,8
4468,2776,8
942,8010,8
7505,3153,8
1822,382,8
10798,10760,8
1562,1678,8
1678,1562,8
755,724,8
5431,5404,8
2926,3418,8
11276,1966,8
9522,1475,8
4013,4080,8
4353,4309,8
1371,4053,8
4012,2941,8
2932,1330,8
5724,5706,8
756,7508,8
10089,10095,8
6084,953,8
5748,6208,8
763,755,8
771,724,8
4066,4339,8
165,3615,8
2941,4012,8
4053,1484,8
1607,1858,8
1005,2719,8
4990,2773,8
7318,8297,8
2926,3278,8
7872,5789,8
3153,7505,8
7209,191,8
3286,3356,8
6113,8562,8
4917,11225,8
2941,2789,8
1865,4969,8
6064,2294,8
5668,8158,8
479,3021,8
5748,11280,8
752,701,8
1002,1073,8
2600,2573,8
1646,625,8
4674,4990,8
5934,5927,8
1677,95,8
4632,3367,8
5668,8461,8
7662,1635,8
1677,3503,8
2973,7860,8
3029,4650,8
10313,2926,8
8596,4170,8
932,11808,8
8025,139,8
13731,5380,8
1146,1160,8
7866,1208,8
8158,3590,8
3147,1146,8
281,5737,8
2024,2945,8
6560,2354,8
2960,10389,8
4852,429,8
12530,12567,8
759,740,8
4059,4052,8
4316,4339,8
4399,5456,8
6752,5592,8
9353,9330,8
10352,10334,8
1246,9828,8
11610,10596,8
4816,4917,8
724,755,8
2412,2443,8
2759,2783,8
4052,4017,8
4025,4388,8
4316,4053,8
2717,928,8
1696,4044,8
4969,6017,8
10017,10016,8
7505,10325,8
4170,6113,8
479,4170,8
1240,5021,8
761,764,8
894,805,8
1482,1464,8
2905,2911,8
1444,4346,8
1884,4969,8
7039,8158,8
3275,3432,8
6813,6447,8
9522,8584,8
9522,8596,8
4016,5046,8
760,755,8
752,763,8
484,497,8
2175,2197,8
2674,2699,8
2867,1696,8
4042,407,8
1982,4076,8
2294,5481,8
5546,4441,8
7098,2174,8
8158,6813,8
4249,2857,8
6729,191,8
4514,2185,8
2185,10975,8
2588,11211,8
324,328,8
391,1046,8
2717,2789,8
4552,5668,8
2926,4249,8
3418,2857,8
9069,3802,8
248,293,8
759,760,8
749,758,8
2223,2284,8
2489,2411,8
3635,2458,8
2959,2867,8
4816,4827,8
2905,1766,8
7713,7822,8
9619,4449,8
479,7747,8
10576,855,8
2273,2279,8
4248,4217,8
5490,5423,8
662,920,8
2488,2269,8
1320,4744,8
1677,8158,8
1146,3147,8
6523,5869,8
10022,10089,8
11101,11143,8
4917,4827,8
10909,13605,8
2674,2667,8
1464,4044,8
7866,7868,8
5411,2857,8
4541,9540,8
10022,11225,8
4854,10989,8
724,733,8
2425,2500,8
4632,4641,8
1337,4053,8
5788,5744,8
5706,5771,8
9699,5330,8
5459,9063,8
9522,479,8
1053,1056,8
774,1043,8
4432,4487,8
2789,407,8
1337,2759,8
477,950,8
6064,5491,8
8983,8979,8
4820,191,8
4451,10764,8
10937,11074,8
14018,14060,8
751,771,8
1056,1095,8
368,1095,8
1464,1482,8
5788,5724,8
5798,5788,8
5467,3920,8
8979,8983,8
2926,1677,8
9988,9954,8
8584,3090,8
8562,8679,8
11808,11853,8
7747,1475,8
9994,7661,8
2131,2111,8
4059,4012,8
4053,4399,8
2759,1337,8
5522,5503,8
5491,4373,8
6017,5491,8
5959,4209,8
8158,2926,8
4275,7520,8
930,928,8
1095,1056,8
4376,4032,8
4395,4009,8
5761,5798,8
4990,4674,8
6004,6027,8
2717,6001,8
4373,4674,8
3735,1646,8
10762,10767,8
9063,3677,8
733,759,8
366,368,8
4319,4400,8
2939,1484,8
2645,5978,8
6294,5590,8
1646,3735,8
9321,9369,8
9127,11280,8
859,894,8
1106,1173,8
1031,354,8
226,670,8
4309,4373,8
2212,3589,8
5761,5769,8
5946,5978,8
2926,5423,8
3418,6707,8
13564,10067,8
205,274,8
755,733,8
1635,1646,8
4066,4364,8
4942,4674,8
6773,5590,8
6857,1769,8
6208,4827,8
4827,6208,8
12323,11211,8
746,771,8
751,759,8
2959,2941,8
3399,3309,8
3615,3637,8
4044,4364,8
4042,2959,8
2937,167,8
5484,5468,8
7243,10325,8
11296,6777,8
8579,1562,8
356,7721,8
299,293,8
771,716,8
724,752,8
2992,905,8
1330,2932,8
5977,5954,8
9118,9127,8
7505,7810,8
6707,10349,8
7099,5212,8
2867,2959,8
3677,1246,8
6870,6855,8
4674,4373,8
9988,9906,8
10089,10022,8
10430,10407,8
7243,8158,8
3286,6805,8
10767,10785,8
4253,4226,8
4080,4364,8
3867,4546,8
407,975,8
4827,4816,8
2482,3286,8
2773,4990,8
6892,6857,8
5869,6507,8
7662,6750,8
2441,10145,8
9752,6783,8
5046,4016,8
13564,7721,8
793,1038,8
4614,4700,8
5412,5435,8
5426,4339,8
1635,7662,8
8146,5564,8
10016,10037,8
2231,191,8
10439,10430,8
10714,10785,8
75,11276,8
167,10899,8
11687,11649,8
888,833,8
739,366,8
8068,8093,8
8307,7379,8
2174,7098,8
8149,8010,8
10083,10037,8
4820,2231,8
435,1074,8
3698,3679,8
4012,4016,8
4646,4609,8
5912,5800,8
8596,8584,8
2797,2323,8
1747,3963,8
4249,7605,8
9586,2719,8
9441,2185,8
8810,6591,8
10308,798,8
13564,13221,8
746,364,8
1963,1994,8
3421,1053,8
3509,2279,8
5788,5720,8
5491,6017,8
8037,6447,8
3503,1208,8
7662,1677,8
7605,1635,8
8679,7747,8
11729,11730,8
5111,7661,8
721,731,8
3920,3963,8
1063,3967,8
4546,3867,8
2789,2941,8
4373,5491,8
5978,5946,8
6853,6854,8
5590,6294,8
10785,10764,8
11275,5459,8
11225,9493,8
10802,8212,8
758,749,8
497,484,8
1666,2511,8
4388,4309,8
126,2498,8
4656,4646,8
1482,1818,8
5724,5744,8
5922,5946,8
6707,3418,8
7747,8679,8
139,119,8
364,366,8
755,763,8
709,791,8
1043,774,8
4217,4248,8
1666,2941,8
6067,6857,8
7810,3279,8
10389,2960,8
429,4852,8
10325,8158,8
9738,11508,8
3963,3937,8
2857,1432,8
2760,1616,8
2939,2886,8
701,752,8
2699,2667,8
2544,1643,8
4032,4376,8
6069,6071,8
1701,3012,8
1012,3102,8
2857,5411,8
8363,2482,8
9985,9904,8
8194,8424,8
10719,10785,8
10576,10899,8
1971,1976,8
2906,2939,8
4373,4353,8
4395,5456,8
4152,4097,8
6067,4957,8
4774,6166,8
8562,2201,8
2911,2972,8
4042,4052,8
4059,4042,8
7291,7253,8
4674,6854,8
2185,942,8
1677,10346,8
2201,7747,8
1158,1052,8
701,739,8
758,378,8
2941,2939,8
4933,1498,8
5668,5819,8
7229,7240,8
8289,8353,8
1715,6729,8
8353,10310,8
2717,5922,8
3405,3490,8
5912,5997,8
5668,1613,8
4034,7898,8
9441,8595,8
11633,11450,8
3309,3332,8
2857,1074,8
4309,4353,8
4053,1337,8
7872,7868,8
7662,3278,8
5423,7662,8
3924,6030,8
8590,8045,8
385,313,8
1095,1045,8
1484,1482,8
1696,2867,8
1484,4025,8
5590,5596,8
6039,6063,8
6052,6447,8
3590,8158,8
7747,3090,8
10541,10616,8
1164,5459,8
10767,5096,8
10244,13163,8
752,746,8
1056,1023,8
2789,2759,8
3078,3090,8
4042,4059,8
2959,4395,8
5435,5412,8
6857,6892,8
5096,1982,8
8403,8411,8
9493,11225,8
1371,1314,8
4364,4044,8
5414,4009,8
5592,6752,8
4584,2532,8
3802,1917,8
9026,9097,8
2975,1624,8
9385,9369,8
191,2231,8
2857,10334,8
7505,7243,8
10798,10762,8
9600,9862,8
1007,334,8
2783,2717,8
5819,5668,8
7706,7809,8
3153,7810,8
5522,6729,8
6084,8363,8
10714,10719,8
771,740,8
739,724,8
3180,274,8
4016,4009,8
4309,4388,8
4044,4339,8
975,4053,8
6111,5116,8
7820,3503,8
8010,8149,8
7209,9066,8
8556,9101,8
356,9540,8
763,771,8
385,308,8
1646,1635,8
2789,2717,8
4010,4046,8
4226,4253,8
2284,3502,8
1482,930,8
3286,2482,8
2035,1452,8
6447,8037,8
9127,9118,8
2857,5668,8
1849,7898,8
9363,10046,8
10778,10719,8
5111,13296,8
733,760,8
928,930,8
1503,1598,8
1984,1971,8
2939,2511,8
2959,4399,8
6043,6089,8
7868,7872,8
3153,9069,8
4650,3029,8
10398,613,8
3513,2258,8
1696,4011,8
6063,6039,8
10373,10352,8
10899,10541,8
759,772,8
1696,2941,8
6017,4969,8
1617,3991,8
3102,1012,8
4441,5544,8
8048,4552,8
4202,2336,8
2550,3173,8
1097,1254,8
6064,4969,8
1635,3590,8
2960,7799,8
9540,4541,8
4034,9700,8
3968,9688,8
10764,10778,8
833,888,8
2190,2134,8
4339,4066,8
5798,5761,8
1651,4285,8
7820,3590,8
2575,6904,8
9369,9321,8
6293,7661,8
9700,4034,8
6783,9752,8
7209,10762,8
8595,4514,8
774,721,8
778,721,8
772,364,8
2699,2674,8
1074,435,8
4013,4012,8
4025,4316,8
4025,2867,8
2789,4080,8
2511,4399,8
7868,1677,8
2857,3418,8
10389,4850,8
7220,10313,8
7747,4170,8
10756,10799,8
10702,10785,8
1343,9828,8
8562,6113,8
5093,10310,8
9101,8556,8
2655,2699,8
3173,2550,8
2993,959,8
477,2734,8
2959,1484,8
4650,2701,8
3554,141,8
4969,1884,8
7727,7780,8
5503,1715,8
3278,7662,8
9363,9340,8
10095,10089,8
10481,10494,8
3021,8584,8
10975,9063,8
755,739,8
2674,2655,8
5481,4373,8
7508,4384,8
8006,2544,8
4441,5546,8
1715,5503,8
1635,5482,8
1635,8190,8
5789,5482,8
1769,6857,8
2231,7209,8
10110,9822,8
7520,4275,8
6113,4170,8
275,205,8
755,751,8
759,746,8
1056,759,8
1561,1542,8
2182,2137,8
3064,3002,8
3405,3172,8
4398,4359,8
1365,1608,8
5737,5789,8
8037,8093,8
11074,10937,8
1052,1158,8
4012,4364,8
2759,928,8
191,382,8
3367,4632,8
10352,10373,8
10785,10702,8
11137,11176,8
10229,919,8
7661,13249,8
7194,2548,8
360,392,8
1337,1314,8
2236,2295,8
2969,2759,8
5404,5431,8
8057,2548,8
362,395,8
701,759,8
328,324,8
2910,2901,8
4016,4052,8
2511,2939,8
5734,5720,8
4316,2294,8
8209,8289,8
8209,7082,8
4373,6854,8
5867,7379,8
7605,5789,8
10017,10083,8
10767,10778,8
10767,10719,8
1464,9441,8
12567,12530,8
6743,9721,8
719,778,8
2922,2927,8
274,3180,8
4017,4013,8
975,2717,8
1254,1097,8
5564,8146,8
6166,4774,8
7898,4034,8
8562,3021,8
10767,10762,8
3021,8596,8
211,266,8
721,778,8
1619,438,8
2717,975,8
4388,407,8
4969,3544,8
2790,5711,8
3590,7820,8
8684,8128,8
4170,9376,8
6591,2964,8
5111,13249,8
392,360,8
2701,4650,8
6071,6069,8
8078,9363,8
7661,6293,8
6729,7209,8
6053,3275,8
10899,167,8
9862,6591,8
244,289,8
751,739,8
1095,368,8
1971,1984,8
4012,4013,8
2759,2939,8
2941,4083,8
2336,1849,8
6447,8068,8
5789,1677,8
4774,2354,8
10762,10798,8
10799,10756,8
10899,9282,8
2117,7579,8
731,719,8
915,1314,8
5795,5766,8
2294,6017,8
7253,7291,8
2719,9586,8
10046,9363,8
1020,1437,8
10716,10764,8
8596,9522,8
798,10308,8
7721,9540,8
716,752,8
525,584,8
4052,4013,8
441,1635,8
2969,2511,8
2957,1429,8
5769,950,8
2723,4142,8
9282,10899,8
7721,13564,8
716,739,8
755,752,8
1314,1337,8
438,1619,8
4346,4069,8
4399,2511,8
2231,6729,8
4235,5416,8
11909,11910,8
733,724,8
716,755,8
759,751,8
852,802,8
2111,2131,8
2544,2596,8
2655,2667,8
3332,3343,8
6064,5481,8
7508,756,8
10407,10439,8
10325,7505,8
5416,4235,8
11939,8040,8
11211,2588,8
407,1666,8
2867,4025,8
4083,2941,8
2759,4674,8
2776,4468,8
7243,7505,8
3309,8539,8
4059,4017,8
4016,4080,8
3752,811,8
4388,4053,8
2939,4042,8
8289,8209,8
7747,6113,8
364,392,8
3615,3609,8
4025,1337,8
5734,5744,8
2269,2488,8
4969,5491,8
6001,2717,8
6824,6832,8
5787,5989,8
3093,2926,8
7618,8190,8
10095,10022,8
8424,8194,8
10785,10719,8
1343,2097,8
9063,1464,8
4052,4042,8
1643,2544,8
4339,4316,8
5422,5434,8
7039,7082,8
6208,1673,8
5922,2717,8
3064,3028,8
1598,3940,8
4205,4212,8
4364,4009,8
407,4395,8
6096,6077,8
4316,4969,8
7114,7194,8
3590,5482,8
9954,9988,8
2945,2024,8
266,211,8
731,778,8
1332,1315,8
2197,2175,8
5706,5769,8
4092,1342,8
2294,4674,8
3330,3735,8
5116,7191,8
5789,7605,8
12594,12516,8
5201,8446,8
10067,356,8
778,719,8
2667,2674,8
4013,4017,8
4042,4013,8
1371,2759,8
4053,2867,8
4059,2941,8
2993,2734,8
95,3330,8
1208,7866,8
2857,7605,8
7605,3735,8
7810,9098,8
10975,1464,8
7076,3432,8
4827,628,8
6591,8810,8
5544,4441,8
1917,3802,8
1677,6084,8
6805,3286,8
10785,10778,8
10785,10767,8
10017,1138,8
356,13564,8
802,852,8
716,733,8
5009,4903,8
6729,1715,8
2201,8562,8
2185,8595,8
10541,10899,8
733,701,8
739,751,8
1484,1464,8
5740,5742,8
1884,4942,8
5481,2294,8
7778,7741,8
2504,7162,8
5423,1677,8
6507,5869,8
5564,7612,8
10022,10095,8
3356,3286,8
10716,10714,8
479,8584,8
7661,13296,8
731,721,8
3154,3172,8
670,226,8
290,602,8
1484,4042,8
5789,8190,8
6707,3590,8
9098,6805,8
10083,10017,8
2185,4514,8
309,313,8
2780,2760,8
3028,3064,8
3994,3971,8
602,290,8
3421,247,8
5953,5966,8
9340,9363,8
9906,9988,8
1677,8961,8
11649,11687,8
8040,11939,8
1053,368,8
1598,1503,8
3413,3414,8
4025,1371,8
6447,6100,8
7810,3356,8
7810,3153,8
4827,4917,8
4483,10478,8
5212,7099,8
1542,1561,8
4011,4364,8
1337,407,8
5720,5734,8
6730,6769,8
5055,6013,8
7822,7713,8
3503,7820,8
10037,10083,8
92,9441,8
8679,4170,8
3361,6777,8
10016,6548,8
7579,2117,8
774,778,8
755,759,8
739,701,8
894,859,8
1033,780,8
4364,4336,8
2969,2867,8
5788,5769,8
6063,6064,8
3920,5467,8
10767,10764,8
10741,10720,8
9862,9600,8
650,610,8
928,915,8
2560,1692,8
1314,930,8
4025,4399,8
2941,1464,8
4942,2773,8
8190,1635,8
4391,11192,8
1451,1403,8
2222,2263,8
95,2326,8
2531,2600,8
3490,3405,8
4017,4016,8
4364,4012,8
4339,4080,8
2717,2959,8
2969,4399,8
975,4025,8
950,477,8
5946,5922,8
6017,4316,8
95,1677,8
4142,2723,8
10764,10767,8
10833,10899,8
1464,9063,8
8961,11290,8
13781,11450,8
736,728,8
940,993,8
917,937,8
5467,5435,8
5792,5775,8
6017,2294,8
6854,4373,8
7866,5789,8
6813,5482,8
10900,10806,8
10764,4451,8
5081,9539,8
6519,363,8
733,727,8
751,755,8
247,3421,8
4053,1371,8
4042,2939,8
5491,6064,8
7868,7820,8
7801,8579,8
13731,11450,8
12323,13564,8
915,928,8
901,975,8
368,746,8
1484,2969,8
3590,6707,8
9699,9700,8
2841,4774,8
2544,9068,8
6317,4713,8
517,10757,8
764,761,8
724,771,8
1173,1106,8
2279,2273,8
2759,2959,8
4346,1444,8
5468,5484,8
8539,3309,8
831,852,8
2699,2655,8
1766,2905,8
6064,6039,8
5737,281,8
10652,10631,8
10719,10767,8
11280,5748,8
11280,9127,8
313,385,8
759,1056,8
772,368,8
979,1377,8
5744,5761,8
3330,95,8
950,5769,8
3093,5423,8
9069,3356,8
211,1677,8
10778,10714,8
6030,486,8
5021,1240,8
13819,1947,8
805,894,8
308,385,8
2260,2288,8
1666,407,8
5775,5792,8
5612,6584,8
5546,6805,8
10349,6707,8
10702,10778,8
8584,479,8
2378,10937,8
10596,11610,8
859,435,8
610,684,8
771,746,8
1073,1002,8
4013,4042,8
2511,1666,8
4025,4395,8
4969,5481,8
5491,4969,8
1677,3330,8
6813,3278,8
6813,8190,8
2482,2973,8
6447,3590,8
7209,2231,8
1475,9522,8
798,860,8
859,805,8
2131,2137,8
2411,2489,8
4053,975,8
5435,5467,8
5724,5769,8
5423,3590,8
1677,5789,8
7579,241,8
10512,993,8
6208,5748,8
4816,10022,8
334,1007,8
2247,2262,8
4336,4364,8
2941,4059,8
5724,5788,8
5927,5934,8
6039,6064,8
2886,5911,8
2926,8158,8
5482,5789,8
6750,7662,8
2482,8363,8
8158,5668,8
10937,11046,8
724,739,8
760,771,8
4388,4025,8
5769,5706,8
2773,4942,8
5720,5954,8
6474,6453,8
10145,2441,8
8445,1343,8
311,1850,8
4212,4205,8
4053,4316,8
3012,1701,8
4969,6809,8
5482,6813,8
3418,2926,8
9522,8562,8
3677,9063,8
380,344,8
746,759,8
930,975,8
1001,1056,8
4009,4364,8
2969,2717,8
1613,5668,8
1208,7872,8
92,1917,8
9066,4034,8
10325,10377,8
4917,4816,8
6733,9101,8
2182,2111,8
2065,3078,8
4656,4632,8
407,2789,8
1371,407,8
2969,4388,8
1635,7605,8
5575,870,8
9679,9610,8
8961,8363,8
3021,8679,8
8596,3021,8
605,659,8
1994,1963,8
2531,2573,8
2655,2674,8
1053,3421,8
1635,625,8
4080,4339,8
7162,2504,8
5966,6896,8
7662,7039,8
10764,10714,8
12323,7721,8
368,374,8
975,407,8
2867,4053,8
4969,4607,8
5590,6773,8
1624,2975,8
9755,9704,8
9828,1246,8
10714,10764,8
10780,10741,8
281,211,8
354,1031,8
2600,2531,8
2734,3120,8
4011,1464,8
7082,7039,8
11143,11101,8
2131,2182,8
4283,4441,8
7733,4184,8
3275,6053,8
364,1095,8
364,772,8
1692,443,8
2719,1005,8
4373,5443,8
4850,10389,8
3802,9069,8
5207,8735,8
4170,479,8
4170,8596,8
3298,7007,8
9376,4170,8
10661,8363,8
10439,10548,8
10548,10439,8
2964,6591,8
6323,6535,8
356,13221,8
313,309,8
740,752,8
759,739,8
3440,1095,8
4646,4656,8
2969,1484,8
4388,2939,8
4990,1884,8
6855,6870,8
6813,7866,8
3021,8120,8
1343,1678,8
11225,10022,8
755,772,8
1095,364,8
2354,2345,8
4990,1865,8
2262,4226,8
8093,8037,8
8010,942,8
7162,9766,8
10334,10352,8
1637,392,8
9540,356,8
930,1482,8
2867,2969,8
2939,2717,8
5596,5590,8
4399,5490,8
1342,4092,8
3278,2926,8
870,5575,8
2204,276,8
10714,10767,8
772,739,8
760,733,8
1314,1371,8
441,1677,8
5310,5370,8
1250,935,8
5788,5798,8
2294,5491,8
8128,8684,8
9068,2544,8
10764,10785,8
5016,11007,8
10022,4816,8
9540,13564,8
293,248,8
716,771,8
1053,364,8
368,739,8
4044,1464,8
6769,6730,8
8598,8589,8
8995,8965,8
9063,10975,8
684,650,8
733,751,8
719,731,8
274,205,8
752,771,8
2134,2190,8
441,625,8
2941,1696,8
5456,5414,8
4969,4316,8
3576,2759,8
8411,8403,8
5411,2776,8
10714,10778,8
382,376,7
3180,3169,7
3655,3661,7
1247,2563,7
1034,2760,7
2511,2789,7
928,4399,7
5733,5705,7
1572,4430,7
6049,6069,7
6010,5456,7
6854,6825,7
6159,2516,7
3802,5644,7
2926,7866,7
1244,6418,7
7866,7082,7
95,7662,7
7820,3330,7
9331,9395,7
1637,2024,7
7364,2476,7
10409,10449,7
7505,4249,7
5533,7747,7
3112,9777,7
7327,10954,7
10833,6113,7
5748,10024,7
7429,6548,7
2610,1826,7
5212,8057,7
352,383,7
1038,1044,7
760,368,7
736,1041,7
2072,2075,7
2937,2975,7
4025,4066,7
4017,4044,7
4072,4035,7
4364,4353,7
2174,241,7
2699,2600,7
867,3707,7
3509,1347,7
5490,5468,7
5734,5788,7
3576,4942,7
5944,2786,7
3544,6063,7
1484,6093,7
